StartDate,EndDate,ResponseId,Appliances-Score,Appliances-Text,Appliances-Text_Negative,Appliances-Text_Neutral,Appliances-Text_Positive,Appliances_label,City,Age,Gender,Education,NCCS categorization,Occupation,Household Income,Marrital Status,Household Ages,Household Volume,product,price,range,availability,reviews,servicing,brand,experience
06-10-22 9:24,06-10-22 9:57,R_1FtTwD7kEBu89ne,8.0,I love godrej,0.00383675,0.028117081,0.968046188,Positive,Kolkata,41-45,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,20-25 Lacs,"Married, with kid(s)",10-15 years old,,,,,,,,,
06-10-22 9:45,06-10-22 9:57,R_31BjgKflCoZdQVF,7.0,Good products  but improve some features ,0.025071045,0.272493094,0.702435851,Positive,Hyderabad,41-45,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop",Executive-Middle/ Senior management,5-10 Lacs,"Married, with kid(s)","10-15 years old,16-20 years old",,positive,,,,,,,
06-10-22 9:37,06-10-22 9:57,R_1LNmQj5AxInq7pN,,,0.0,0.528188825,0.0,,New Delhi NCR,36-40,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,10-15 Lacs,"Married, with kid(s)",Below 10 years old,,,,,,,,,
06-10-22 9:45,06-10-22 9:57,R_tKEgs2B4sI4ftbr,10.0,Because his facilities is very good ,0.005619913,0.074523754,0.91985637,Positive,Lucknow,22-25,Male,Some College (Incl Diploma) but not Grad ,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Air Conditioner",Service (Rural or Urban),5-10 Lacs,"Married, no kids ",,,,,,,,,,
06-10-22 9:53,06-10-22 9:58,R_1LZg0kivfVrqMXc,7.0,Good quality products at affordable prices ,0.007247132,0.121209838,0.87154305,Positive,Bangalore,22-25,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,Below 5 Lacs,"Single (includes divorced/ widowed), no kids ",,,positive,,,,,,,
06-10-22 9:44,06-10-22 9:58,R_xABvtatO41BJ7DH,,,0.0,0.528188825,0.0,,New Delhi NCR,31-35,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,20-25 Lacs,"Married, with kid(s)",Below 10 years old,,,,,,,,,
06-10-22 9:52,06-10-22 9:58,R_24I9UoP5aaNJXIH,,,0.0,0.528188825,0.0,,Chennai,41-45,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,Above 35 Lacs,"Married, with kid(s)",16-20 years old,,,,,,,,,
06-10-22 9:50,06-10-22 9:58,R_3si9T6UZY9lItp2,,,0.0,0.528188825,0.0,,Hyderabad,26-30,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Service (Rural or Urban),30-35 Lacs,"Single (includes divorced/ widowed), no kids ",,,,,,,,,,
06-10-22 9:49,06-10-22 9:58,R_W24QOlAQ8ymPS8N,,,0.0,0.528188825,0.0,,New Delhi NCR,18-21,Male,SSC / HSC,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Refrigerator,Washing machine,Personal computer/ Laptop",Student,,"Single (includes divorced/ widowed), no kids ",,,,,,,,,,
06-10-22 9:48,06-10-22 9:59,R_1Kx3LcuJpsmTOFd,9.0,Made in India and a lot of fault easy to solve,0.239674434,0.523527384,0.236798152,Neutral,Chennai,26-30,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",Executive-Middle/ Senior management,Below 5 Lacs,"Single (includes divorced/ widowed), no kids ",,,,,,,,,,
06-10-22 9:46,06-10-22 9:59,R_3fZbX4lBR27FH0l,,,0.0,0.528188825,0.0,,Mumbai,36-40,Female,Some College (Incl Diploma) but not Grad ,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop",Shop or Store Owner,10-15 Lacs,"Married, no kids ",,,,,,,,,,
06-10-22 9:11,06-10-22 9:59,R_1lz2RX4UePlQyFz,,,0.0,0.528188825,0.0,,Hyderabad,26-30,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Junior/ Supervisory,Above 35 Lacs,"Married, no kids ",,,,,,,,,,
06-10-22 9:49,06-10-22 9:59,R_Y4RpHHzMhtkxPk5,9.0,I don't know using this brand iam heard I will give 5 stars,0.109118305,0.622743309,0.268138468,Neutral,Hyderabad,31-35,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator",Executive-Junior/ Supervisory,5-10 Lacs,"Married, with kid(s)",Below 10 years old,,,,,,,,neutral,
06-10-22 9:54,06-10-22 10:00,R_2uIK6igNfKzxhZX,,,0.0,0.528188825,0.0,,Mumbai,18-21,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Student,,"Single (includes divorced/ widowed), no kids ",,,,,,,,,,
06-10-22 9:47,06-10-22 10:00,R_XTeIi40W3vheyqJ,6.0,Because I didn't like the brand as compared to others as I have a washing machine of same brand which often malfunctions.,0.94820112,0.049410712,0.002388149,Negative,New Delhi NCR,26-30,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,10-15 Lacs,"Single (includes divorced/ widowed), no kids ",,,,,,,,,negative,
06-10-22 9:46,06-10-22 10:00,R_71XhLr6VtgVNxG9,,,0.0,0.528188825,0.0,,Bangalore,41-45,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,Below 5 Lacs,"Married, with kid(s)",16-20 years old,,,,,,,,,
06-10-22 9:50,06-10-22 10:00,R_2919PLtGMtj5fcU,,,0.0,0.528188825,0.0,,New Delhi NCR,31-35,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",5-10 Lacs,"Single (includes divorced/ widowed), no kids ",,,,,,,,,,
06-10-22 9:44,06-10-22 10:00,R_2Bm8qtaJv9lJi6x,5.0,Because I never bought something from Godrej. ,0.647826016,0.331736386,0.020437665,Negative,Ahmedabad,18-21,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",Executive-Middle/ Senior management,20-25 Lacs,"Single (includes divorced/ widowed), no kids ",,,,,,,,,,
06-10-22 9:50,06-10-22 10:01,R_1FICgtIrbL5pF12,5.0,Need improvement in quality.,0.147825182,0.713915885,0.138258904,Neutral,Bangalore,46-50,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Personal computer/ Laptop,Air Conditioner",Executive-Junior/ Supervisory,Below 5 Lacs,"Married, with kid(s)",10-15 years old,,neutral,,,,,,,
06-10-22 9:45,06-10-22 10:01,R_2c79zIpi59R2Tsq,,,0.0,0.528188825,0.0,,Mumbai,36-40,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop",Business owner or Industrialist with 50 or more employees,5-10 Lacs,"Married, no kids ",,,,,,,,,,
06-10-22 9:53,06-10-22 10:01,R_8uKFLH5Pn3GX3Et,,,0.0,0.528188825,0.0,,Lucknow,22-25,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Student,,"Single (includes divorced/ widowed), no kids ",,,,,,,,,,
06-10-22 9:49,06-10-22 10:02,R_1mRwzSVzw5jPJ8Y,8.0,This is a very good brand.,0.002234907,0.021054348,0.976710737,Positive,Kolkata,36-40,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,10-15 Lacs,"Married, with kid(s)",Below 10 years old,,,,,,,,positive,
06-10-22 9:57,06-10-22 10:02,R_1JUQMZ7KwBePZou,6.0,,0.0,0.528188825,0.0,,Hyderabad,18-21,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Business owner or Industrialist with 1-49 employees,Below 5 Lacs,"Single (includes divorced/ widowed), no kids ",,,,,,,,,,
06-10-22 9:50,06-10-22 10:02,R_eh9qOm08re79eBH,9.0,BASICALLY ITS A GOOD BRAND BUT AFTER  SALES SERVICES IS NOT SO GOOD.,0.732292235,0.218901902,0.048805948,Negative,Kolkata,31-35,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,10-15 Lacs,"Married, with kid(s)",Below 10 years old,,,,,,,,negative,
06-10-22 9:54,06-10-22 10:02,R_2roS8o3OPe7yyct,,,0.0,0.528188825,0.0,,New Delhi NCR,26-30,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Business owner or Industrialist with 50 or more employees,Above 35 Lacs,"Married, with kid(s)",Above 20 years old,,,,,,,,,
06-10-22 9:23,06-10-22 10:02,R_OAQeKse37knINNf,10.0,,0.0,0.528188825,0.0,,Bangalore,22-25,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,10-15 Lacs,"Single (includes divorced/ widowed), no kids ",,,,,,,,,,
06-10-22 9:49,06-10-22 10:02,R_2rT8sW3ykbn6m1R,9.0,It has old and trustworthy ,0.043478683,0.603703916,0.352817416,Neutral,New Delhi NCR,36-40,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,5-10 Lacs,"Married, with kid(s)",Above 20 years old,,,,,,,,neutral,
06-10-22 9:22,06-10-22 10:03,R_2b45TwjKpSqPd8f,,,0.0,0.528188825,0.0,,Pune,26-30,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,30-35 Lacs,"Married, with kid(s)",Below 10 years old,,,,,,,,,
06-10-22 9:43,06-10-22 10:03,R_2R8PORJVrIQuKvU,,,0.0,0.528188825,0.0,,Kochi,36-40,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Car/ Jeep/ Van",Executive-Middle/ Senior management,5-10 Lacs,"Married, with kid(s)",Below 10 years old,,,,,,,,,
06-10-22 9:53,06-10-22 10:03,R_28UJiL37Q79lJEh,,,0.0,0.528188825,0.0,,Kolkata,22-25,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator",Executive-Middle/ Senior management,5-10 Lacs,"Married, with kid(s)",Below 10 years old,,,,,,,,,
06-10-22 9:49,06-10-22 10:03,R_3HSu0J3Uh6L67o3,,,0.0,0.528188825,0.0,,Hyderabad,31-35,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Colour TV,Refrigerator,Personal computer/ Laptop",Executive-Junior/ Supervisory,5-10 Lacs,"Married, with kid(s)",Below 10 years old,,,,,,,,,
06-10-22 9:50,06-10-22 10:04,R_20U0yM0gYeUG5As,10.0,Good product ,0.008755844,0.101533532,0.889710605,Positive,Kolkata,22-25,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Service (Rural or Urban),30-35 Lacs,"Married, with kid(s)",Below 10 years old,,,,,,,,,
06-10-22 9:45,06-10-22 10:04,R_3kESX4cBgBPPjFP,6.0,because i am not so aware of godrej products and even my friends and family doesn't prefer to buy the products of Godrej.,0.814691424,0.178688407,0.006620158,Negative,Bangalore,26-30,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Personal computer/ Laptop",Executive-Middle/ Senior management,5-10 Lacs,"Single (includes divorced/ widowed), no kids ",,,,,,,,,,negative
06-10-22 9:51,06-10-22 10:06,R_bwiKmQ9rETMdvUZ,,,0.0,0.528188825,0.0,,Lucknow,22-25,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",Business owner or Industrialist with 50 or more employees,5-10 Lacs,"Single (includes divorced/ widowed), with kid(s)",Below 10 years old,,,,,,,,,
06-10-22 9:48,06-10-22 10:06,R_3qHHklOfySyUHoA,10.0,Very trustworthy and reliable ,0.005252094,0.147194564,0.847553313,Positive,New Delhi NCR,31-35,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,15-20 Lacs,"Married, with kid(s)",10-15 years old,,,,,,,,positive,
06-10-22 9:46,06-10-22 10:06,R_saSdjyPkMA8v2yR,10.0,Godrej made as many product kitchen appliance,0.072106741,0.87311995,0.054773364,Neutral,Mumbai,31-35,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Other occupations,5-10 Lacs,"Married, with kid(s)","16-20 years old,Above 20 years old",,,,,,,,,
06-10-22 10:00,06-10-22 10:07,R_YPLwZW2aYeXadjj,,,0.0,0.528188825,0.0,,Mumbai,31-35,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Air Conditioner",Executive-Junior/ Supervisory,10-15 Lacs,"Single (includes divorced/ widowed), no kids ",,,,,,,,,,
06-10-22 9:52,06-10-22 10:07,R_1M58TTxd7znWuXe,9.0,Ites trust worthy brand ,0.014989236,0.378640115,0.606370628,Neutral,New Delhi NCR,41-45,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,15-20 Lacs,"Married, with kid(s)","10-15 years old,16-20 years old",,,,,,,,neutral,
06-10-22 10:01,06-10-22 10:07,R_2fAQG9bpfH3kmob,10.0,Because they are good for their products ,0.00666574,0.136319444,0.857014835,Positive,New Delhi NCR,22-25,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,15-20 Lacs,"Single (includes divorced/ widowed), no kids ",,,,,,,,,,
06-10-22 9:53,06-10-22 10:07,R_3m36izPzhpGBVq0,7.0,Because of the experience with our refrigerator.,0.122673512,0.815822601,0.061503843,Neutral,Mumbai,36-40,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Government official,10-15 Lacs,"Single (includes divorced/ widowed), with kid(s)",Below 10 years old,,,,,,,,,neutral
06-10-22 9:56,06-10-22 10:07,R_2y2urcOkbaw9bE2,,,0.0,0.528188825,0.0,,New Delhi NCR,26-30,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",Business owner or Industrialist with 50 or more employees,10-15 Lacs,"Married, with kid(s)",Below 10 years old,,,,,,,,,
06-10-22 9:56,06-10-22 10:08,R_24c8iwfY1Lljmax,,,0.0,0.528188825,0.0,,Kolkata,41-45,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,Above 35 Lacs,"Single (includes divorced/ widowed), with kid(s)",10-15 years old,,,,,,,,,
06-10-22 9:44,06-10-22 10:08,R_1lj08cVFrBAKBqW,7.0,I have purchase Godrej washing machine very long ago in the past after that I have purchased other brands so experience with this brand is so so,0.057909783,0.701467633,0.240622565,Neutral,New Delhi NCR,26-30,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,10-15 Lacs,"Married, with kid(s)",Below 10 years old,,,,,,,,neutral,neutral
06-10-22 9:52,06-10-22 10:10,R_2PuSDka4w9q0UdJ,10.0,"Godrej Group has an overall rating of 4.1 out of 5, based on over 359 reviews left anonymously by employees.",0.022502657,0.771833181,0.205664173,Neutral,Bangalore,26-30,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,15-20 Lacs,"Married, with kid(s)",10-15 years old,,,,,,neutral,,,neutral
06-10-22 9:58,06-10-22 10:10,R_s5WXgcDdKFm4PU5,5.0,"Not prefer to answer 
",0.397083223,0.56585449,0.037062269,Neutral,Mumbai,22-25,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop",Student,,"Single (includes divorced/ widowed), no kids ",,,,,,,,,,
06-10-22 9:42,06-10-22 10:11,R_1cV86h4MGaclIml,9.0,Because goodrej is not a leading brand in homoappliances. It is a average performing brand.,0.682539225,0.290760219,0.026700571,Negative,New Delhi NCR,26-30,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,20-25 Lacs,"Married, with kid(s)",Below 10 years old,,,,,,,,negative,
06-10-22 10:03,06-10-22 10:11,R_12nVMdfmFyShi6D,,,0.0,0.528188825,0.0,,New Delhi NCR,26-30,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,5-10 Lacs,"Married, with kid(s)","Below 10 years old,10-15 years old",,,,,,,,,
06-10-22 9:54,06-10-22 10:11,R_3KJ80pHosih4sPg,,,0.0,0.528188825,0.0,,Bangalore,26-30,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,5-10 Lacs,"Married, with kid(s)",Below 10 years old,,,,,,,,,
