Unnamed: 0,StartDate,EndDate,ResponseId,Appliances-Score,Appliances-Text,Locks-Score,Locks-Text,Interio-Score,Interio-Text,Security-Score,Security-Text,City,Age,Gender,Education,NCCS categorization,Occupation,Household Income,Marrital Status,Household Ages,Household Volume,Appliances-Text_Negative,Appliances-Text_Neutral,Appliances-Text_Positive,Locks-Text_Negative,Locks-Text_Neutral,Locks-Text_Positive,Interio-Text_Negative,Interio-Text_Neutral,Interio-Text_Positive,Security-Text_Negative,Security-Text_Neutral,Security-Text_Positive,Appliances_label,Locks_label,Interio_label,Security_label
530,06-10-22 19:40,06-10-22 20:10,R_2fD3LcONBmeM0yf,,,,,,,,,New Delhi NCR,36-40,Male,Some College (Incl Diploma) but not Grad ,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",Government official,10-15 Lacs,"Married, with kid(s)",Above 20 years old,,0,0.528188825,0,0,0.528188825,0,0,0.528188825,0,0,0.528188825,0,,,,
531,06-10-22 20:05,06-10-22 20:10,R_bsFJB3KrJRTJf8J,,,,,,,,,New Delhi NCR,31-35,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Air Conditioner","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",5-10 Lacs,"Single (includes divorced/ widowed), no kids ",,,0,0.528188825,0,0,0.528188825,0,0,0.528188825,0,0,0.528188825,0,,,,
532,06-10-22 19:56,06-10-22 20:11,R_1GHPC02QkLdsZXa,8,I'm using this brand for more than 10 years and no problem with this and also customer service is good. ,,,7,I'm using this brand for more than 10 years and Till now it's good. ,,,Chennai,22-25,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Personal computer/ Laptop",Executive-Junior/ Supervisory,Below 5 Lacs,"Single (includes divorced/ widowed), no kids ",,,0.005476148,0.038815998,0.955707848,0,0.528188825,0,0.010885106,0.118047215,0.871067643,0,0.528188825,0,Positive,,Positive,
533,06-10-22 20:02,06-10-22 20:12,R_1ghBDP1kUQvzHT2,6,Godrej product is best way you think I should I do with the details and I want to make sure you got the best policy,6,Godrej product and I want to go Paris and I will be there at like the busy time but i help you out and about.,,,,,Bangalore,31-35,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",Executive-Middle/ Senior management,5-10 Lacs,"Married, with kid(s)","Below 10 years old,10-15 years old",,0.007930214,0.219220668,0.772849143,0.00597243,0.407157958,0.586869597,0,0.528188825,0,0,0.528188825,0,Positive,Neutral,,
534,06-10-22 19:59,06-10-22 20:13,R_33kXAKdzjHmdxDv,8,Actually presently I am not using any godrej brand products. So i am not familiar with that,,,10,Good product ,,,Bangalore,36-40,Female,Some College (Incl Diploma) but not Grad ,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",Business owner or Industrialist with 1-49 employees,Below 5 Lacs,"Single (includes divorced/ widowed), with kid(s)","Below 10 years old,10-15 years old",,0.624186039,0.361523151,0.014290819,0,0.528188825,0,0.008755844,0.101533532,0.889710605,0,0.528188825,0,Negative,,Positive,
535,06-10-22 19:44,06-10-22 20:14,R_3kj2PWH5nrqgcHG,8,I m using one of his product and it's running good and also some of my friends also using their products and they also satisfied with that,,,,,9,Because I have their products running very well in my friends house and also they have a good review for their products,New Delhi NCR,36-40,Male,Graduation/ Post Graduation: General,"Ceiling Fan,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop",Executive-Middle/ Senior management,10-15 Lacs,"Married, with kid(s)",Below 10 years old,,0.001029712,0.028397534,0.97057277,0,0.528188825,0,0,0.528188825,0,0.001615655,0.024421347,0.973963022,Positive,,,Positive
536,06-10-22 20:04,06-10-22 20:16,R_7Qk7jSNNqnO6UmZ,,,,,10,Because it has a trusted brand and I love that products,10,Because it is trusted website 😊,Hyderabad,22-25,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator",Executive-Junior/ Supervisory,5-10 Lacs,"Single (includes divorced/ widowed), no kids ",,,0,0.528188825,0,0,0.528188825,0,0.001396587,0.014546352,0.984057009,0.004576376,0.154199123,0.841224492,,,Positive,Positive
537,06-10-22 20:06,06-10-22 20:17,R_3GkZhovUtoKy4rh,7,the quality of this brand products are like average and some what worth the money,,,,,,,New Delhi NCR,18-21,Male,SSC / HSC,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Air Conditioner",Student,,"Single (includes divorced/ widowed), no kids ",,,0.789728761,0.184859917,0.025411313,0,0.528188825,0,0,0.528188825,0,0,0.528188825,0,Negative,,,
538,06-10-22 20:07,06-10-22 20:19,R_3PYnqwJcU3HKjPR,,,10,It is a known brand of India and is very old and renowned company ,,,10,Godrej is a very famous and old brand which kept it's quality ,New Delhi NCR,22-25,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,5-10 Lacs,"Single (includes divorced/ widowed), no kids ",,,0,0.528188825,0,0.022858687,0.669553459,0.307587802,0,0.528188825,0,0.019588325,0.358861685,0.621550024,,Neutral,,Neutral
539,06-10-22 20:11,06-10-22 20:22,R_6lieMxcS2oLLntD,,,9,It is reputader brand and Lock are very effective.,9,It is very good and long lasting.,,,Kolkata,36-40,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,30-35 Lacs,"Married, with kid(s)",10-15 years old,,0,0.528188825,0,0.007521058,0.164324939,0.828154028,0.001688149,0.023921123,0.974390745,0,0.528188825,0,,Positive,Positive,
540,06-10-22 20:16,06-10-22 20:22,R_s8cgvSl3ohNeL7j,,,,,,,,,Kolkata,18-21,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Personal computer/ Laptop,Car/ Jeep/ Van",Student,,"Single (includes divorced/ widowed), no kids ",,,0,0.528188825,0,0,0.528188825,0,0,0.528188825,0,0,0.528188825,0,,,,
541,06-10-22 20:05,06-10-22 20:23,R_3e2dyq0miCS53pK,9,Godrej is that perticular brand which is known by their names,,,10,Godrej is the brand which is known bu every indian,,,New Delhi NCR,31-35,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop",Executive-Middle/ Senior management,Below 5 Lacs,"Married, with kid(s)",Below 10 years old,,0.108504765,0.852943003,0.038552258,0,0.528188825,0,0.048377533,0.864186287,0.08743614,0,0.528188825,0,Neutral,,Neutral,
542,06-10-22 20:04,06-10-22 20:23,R_3Po861zzR4tiRKH,9,Its a good Indian brand there in business for so many years,,,9,Very durable furniture used from my grand parents age,,,Bangalore,41-45,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,20-25 Lacs,"Married, with kid(s)",16-20 years old,,0.006674948,0.099734008,0.893590987,0,0.528188825,0,0.011209264,0.455172956,0.533617795,0,0.528188825,0,Positive,,Neutral,
543,06-10-22 20:14,06-10-22 20:27,R_3kvbMvhWFLOCxCv,,,7,Because that's my opinion on it ,,,,,New Delhi NCR,22-25,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",Service (Rural or Urban),20-25 Lacs,"Single (includes divorced/ widowed), no kids ",,,0,0.528188825,0,0.093574308,0.799830258,0.106595382,0,0.528188825,0,0,0.528188825,0,,Neutral,,
544,06-10-22 20:14,06-10-22 20:28,R_RkocOC7yDBlFoRz,,,,,10,All products of Godrej is very durable and they furniture with best material ,10,Godrej security is best because automatic lock is best for security solution ,New Delhi NCR,41-45,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Colour TV,Refrigerator,Personal computer/ Laptop,Car/ Jeep/ Van",Executive-Middle/ Senior management,15-20 Lacs,"Married, with kid(s)",10-15 years old,,0,0.528188825,0,0,0.528188825,0,0.00356207,0.116442159,0.879995763,0.022117138,0.386292964,0.591589868,,,Positive,Neutral
545,06-10-22 20:13,06-10-22 20:30,R_vcPYHL4gIBEB237,9,. Quality of their bero is too good. ,,,9,Godrej bero has a good quality,,,Chennai,22-25,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Air Conditioner",Other occupations,5-10 Lacs,"Married, with kid(s)",Below 10 years old,,0.085145086,0.294458956,0.620395958,0,0.528188825,0,0.004977029,0.147893742,0.847129226,0,0.528188825,0,Neutral,,Positive,
546,06-10-22 20:06,06-10-22 20:31,R_rlKspFTBzaajNjr,4,It has durable products but not very innovative.,10,Locks are reliable and durable.,,,,,Mumbai,41-45,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,15-20 Lacs,"Married, with kid(s)","Below 10 years old,10-15 years old",,0.560061276,0.383139789,0.056798972,0.016243735,0.375036925,0.608719349,0,0.528188825,0,0,0.528188825,0,Neutral,Neutral,,
547,06-10-22 20:12,06-10-22 20:32,R_2TG0Qvtf0cfl6Jr,9,Because that brand I used in past ,,,10,"Because I used these brands in past
That's why",,,Mumbai,22-25,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Personal computer/ Laptop",Executive-Middle/ Senior management,Below 5 Lacs,"Married, no kids ",,,0.192099899,0.745898366,0.06200172,0,0.528188825,0,0.177210748,0.726571262,0.096217983,0,0.528188825,0,Neutral,,Neutral,
548,06-10-22 20:23,06-10-22 20:35,R_3rOjISOg1kMGg9v,,,,,8,very trustable,,,New Delhi NCR,26-30,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",Executive-Middle/ Senior management,10-15 Lacs,"Married, with kid(s)",Below 10 years old,,0,0.528188825,0,0,0.528188825,0,0.015015462,0.282211125,0.702773392,0,0.528188825,0,,,Positive,
549,06-10-22 20:13,06-10-22 20:36,R_3dXhr4lMIz3gW87,,,,,8,Offer good delivery and installation services with high quality products at reasonable rates,9,They provide personalised home security and easy to use and operate,Mumbai,36-40,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,15-20 Lacs,"Married, with kid(s)","Below 10 years old,10-15 years old",,0,0.528188825,0,0,0.528188825,0,0.004845595,0.156355843,0.838798583,0.006135177,0.186056137,0.807808638,,,Positive,Positive
550,06-10-22 20:25,06-10-22 20:41,R_12r60rmjJ05s3Mx,5,Because this product is good but not so satishfying,,,10,Brand is good but not so satishfying,,,New Delhi NCR,22-25,Male,Some College (Incl Diploma) but not Grad ,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Shop or Store Owner,Below 5 Lacs,"Single (includes divorced/ widowed), no kids ",,,0.09176819,0.308472633,0.599759162,0,0.528188825,0,0.30790022,0.529746234,0.16235356,0,0.528188825,0,Neutral,,Neutral,
551,06-10-22 20:14,06-10-22 20:41,R_xDYm8QQJCajn8xH,10,Because it's all appliances are very reliable and also good in quality ,,,,,9,Because godrej is my favourite brand because of it's reliability and quality of services,Mumbai,18-21,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Junior/ Supervisory,5-10 Lacs,"Married, with kid(s)",Below 10 years old,,0.00397027,0.077336758,0.918693006,0,0.528188825,0,0,0.528188825,0,0.002239984,0.026948387,0.970811665,Positive,,,Positive
552,06-10-22 20:12,06-10-22 20:47,R_1KwBQu04Bpt616o,,,,,10,Godrej is an Indian furniture company. It is very favorite brand in India. It has innovative and latest technology used products. ,10,Because it gives safety and long lasting products. They always come with advance technology in their products.,Pune,41-45,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,15-20 Lacs,"Married, with kid(s)","10-15 years old,16-20 years old",,0,0.528188825,0,0,0.528188825,0,0.001228943,0.033596151,0.965174854,0.005943573,0.165160447,0.828895986,,,Positive,Positive
553,06-10-22 20:38,06-10-22 20:49,R_294WOwmxcteyQxJ,,,,,8,Its a good brand and prodùct quality and durability is very good reasonable price,,,New Delhi NCR,46-50,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,Below 5 Lacs,"Married, with kid(s)",10-15 years old,,0,0.528188825,0,0,0.528188825,0,0.001992436,0.023313066,0.97469455,0,0.528188825,0,,,Positive,
554,06-10-22 20:42,06-10-22 20:51,R_29ixV2YcHCgfDia,,,10,Because i like the pattern of the lock and design also very good ,,,9,Because i like the design and i m loving with it how it cares my money ,Pune,22-25,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop",Executive-Middle/ Senior management,Below 5 Lacs,"Married, no kids ",,,0,0.528188825,0,0.002059607,0.02270014,0.975240231,0,0.528188825,0,0.002875392,0.030120038,0.967004597,,Positive,,Positive
555,06-10-22 20:43,06-10-22 20:53,R_3M6EO1KTxplsEK8,,,,,,,10,This is very well known company. This is trustworthy company. They made excellent product.,New Delhi NCR,46-50,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,10-15 Lacs,"Married, with kid(s)",Below 10 years old,,0,0.528188825,0,0,0.528188825,0,0,0.528188825,0,0.002113066,0.02860176,0.96928519,,,,Positive
556,06-10-22 20:45,06-10-22 20:54,R_TnFeQEV4PrpbNSh,,,,,8,Just because of quality ,10,Love that product ,New Delhi NCR,22-25,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop",Executive-Middle/ Senior management,Below 5 Lacs,"Single (includes divorced/ widowed), no kids ",,,0,0.528188825,0,0,0.528188825,0,0.104652502,0.659520149,0.235827416,0.008426923,0.043038141,0.948534966,,,Neutral,Positive
557,06-10-22 20:51,06-10-22 21:00,R_xxTeYdFBxcvR2Jb,9,It is a good brand. Produces good quality products.,,,,,10,My friends and family members recommend me this. And after that I used it and trust me I love it.,New Delhi NCR,18-21,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine",Executive-Junior/ Supervisory,5-10 Lacs,"Single (includes divorced/ widowed), no kids ",,,0.002186678,0.031372845,0.966440499,0,0.528188825,0,0,0.528188825,0,0.001457625,0.015482774,0.983059645,Positive,,,Positive
558,06-10-22 20:49,06-10-22 21:01,R_tPAI2c5TzpPoWt3,,,,,,,,,Pune,22-25,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Importer or Trader,Above 35 Lacs,"Married, no kids ",,,0,0.528188825,0,0,0.528188825,0,0,0.528188825,0,0,0.528188825,0,,,,
559,06-10-22 20:57,06-10-22 21:03,R_1eFeWN07xNY6zxP,10,It's a good brand,,,10,It's a good,,,Lucknow,26-30,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Business owner or Industrialist with 1-49 employees,10-15 Lacs,"Married, with kid(s)",10-15 years old,,0.004714069,0.087208033,0.908077955,0,0.528188825,0,0.006287159,0.074823558,0.918889225,0,0.528188825,0,Positive,,Positive,
560,06-10-22 19:46,06-10-22 21:04,R_3QGdjn3DzrRAPmw,,,10,"Benefits of smart locks for home safety. A lock for any and every door. Fingerprints door locks scam the Fingerprints of person to open the door,rather then using a key. ",10,"One of the types of high quality wood used for making furniture is teak wood as it is durable and highly fire-resistant other types of wood include rosewood ,deodar ,oak, mahogany ",,,Hyderabad,46-50,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",25-30 Lacs,"Married, with kid(s)","10-15 years old,16-20 years old",,0,0.528188825,0,0.039728843,0.517632008,0.442639172,0.005056663,0.358578503,0.636364818,0,0.528188825,0,,Neutral,Neutral,
561,06-10-22 20:54,06-10-22 21:06,R_24OaWWPnsXysFKw,10,Because of its design and features ,,,,,10,It is impossible to break it,New Delhi NCR,22-25,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",Student,,"Single (includes divorced/ widowed), no kids ",,,0.017898597,0.477113724,0.504987657,0,0.528188825,0,0,0.528188825,0,0.260077775,0.518406153,0.221516058,Neutral,,,Neutral
562,06-10-22 20:52,06-10-22 21:10,R_VJPylTGzO4ynUE9,,,10,i only used it one time and i  dint give any score,,,10,it is one of the best brand i i used ever,Bangalore,22-25,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Junior/ Supervisory,Below 5 Lacs,"Single (includes divorced/ widowed), no kids ",,,0,0.528188825,0,0.346436441,0.586023152,0.0675404,0,0.528188825,0,0.00186256,0.015374053,0.98276341,,Neutral,,Positive
563,06-10-22 20:56,06-10-22 21:10,R_1K6xU1QiBp8V9NQ,,,10,"Because it was very trustworthy brand, its product quality was so good and price was very reasonable, give the safe experience. ",10,"Its service was so good, give the valuable product, very reasonable and authentic product ",,,Kolkata,22-25,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Junior/ Supervisory,5-10 Lacs,"Single (includes divorced/ widowed), no kids ",,,0,0.528188825,0,0.001885214,0.023976676,0.974138081,0.002040246,0.018226968,0.979732752,0,0.528188825,0,,Positive,Positive,
564,06-10-22 21:03,06-10-22 21:12,R_1dhozv6J4NkhZaa,9,I like it ,,,8,Service is very good ,,,New Delhi NCR,22-25,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator",Executive-Middle/ Senior management,Below 5 Lacs,"Single (includes divorced/ widowed), no kids ",,,0.009157381,0.092455745,0.898386836,0,0.528188825,0,0.003940249,0.032282081,0.963777661,0,0.528188825,0,Positive,,Positive,
565,06-10-22 21:06,06-10-22 21:15,R_xurysy8g9RNHiZr,,,,,,,,,Kolkata,22-25,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Personal computer/ Laptop,Air Conditioner",Government official,5-10 Lacs,"Married, no kids ",,,0,0.528188825,0,0,0.528188825,0,0,0.528188825,0,0,0.528188825,0,,,,
566,06-10-22 20:56,06-10-22 21:15,R_yqJ2A7GimQnNH3P,2,As my wish,,,,,2,As my wish,Kolkata,22-25,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Personal computer/ Laptop,Car/ Jeep/ Van","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",5-10 Lacs,"Single (includes divorced/ widowed), no kids ",,,0.025454164,0.522342563,0.452203363,0,0.528188825,0,0,0.528188825,0,0.025454164,0.522342563,0.452203363,Neutral,,,Neutral
567,06-10-22 21:16,06-10-22 21:20,R_12EfevmS9RkGtFs,,,,,,,9,I love it,Mumbai,22-25,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",30-35 Lacs,"Single (includes divorced/ widowed), no kids ",,,0,0.528188825,0,0,0.528188825,0,0,0.528188825,0,0.008278284,0.026217738,0.96550405,,,,Positive
568,06-10-22 21:18,06-10-22 21:24,R_246MQVOYGVNf5AN,10,Because it is the best brand,,,,,,,Bangalore,31-35,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,10-15 Lacs,"Married, no kids ",,,0.003372605,0.05633748,0.940289855,0,0.528188825,0,0,0.528188825,0,0,0.528188825,0,Positive,,,
569,06-10-22 21:07,06-10-22 21:34,R_1IiMApFgfWbqOri,8,nice service,,,,,,,New Delhi NCR,46-50,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Business owner or Industrialist with 50 or more employees,Below 5 Lacs,"Married, with kid(s)","10-15 years old,16-20 years old,Above 20 years old",,0.022079224,0.137110487,0.840810299,0,0.528188825,0,0,0.528188825,0,0,0.528188825,0,Positive,,,
570,06-10-22 21:37,06-10-22 21:48,R_2trHglVOB3Jitn9,,,,,6,Because it's a trusted brand and I have used it's product ,,,Kochi,41-45,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop",Service (Rural or Urban),Below 5 Lacs,"Married, no kids ",,,0,0.528188825,0,0,0.528188825,0,0.007329158,0.292259544,0.70041132,0,0.528188825,0,,,Positive,
