Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,score,text,score1,text.1,score2,text.2,score3,text.3,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,text_Negative,text_Neutral,text_Positive,text.1_Negative,text.1_Neutral,text.1_Positive,text.2_Negative,text.2_Neutral,text.2_Positive,text.3_Negative,text.3_Neutral,text.3_Positive,label,label1,label2,label3
9.0,01-09-22 20:52,01-09-22 21:03,R_1jVR9xGG6JpYQHe,,,,,,,,,New Delhi NCR,36-40,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator",Shop or Store Owner,15-20 Lacs,"Married, with kid(s)",16-20 years old,No one (living by myself),Shop or Store Owner,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,  ,  ,  ,  
10.0,01-09-22 21:03,01-09-22 21:04,R_3EKKsMo114DjfFP,,,,,,,,,Bangalore,36-40,Female,Graduation/ Post Graduation: Professional,"Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",Business owner or Industrialist with 1-49 employees,15-20 Lacs,"Married, with kid(s)","10-15 years old,16-20 years old",No one (living by myself),Business owner or Industrialist with 1-49 employees,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,  ,  ,  ,  
11.0,02-09-22 1:25,02-09-22 1:34,R_YbKM81o8AT1NLtn,,123,,,,,,,Bangalore,31-35,Male,Literate but no formal school/ School up to 4 years,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",Service (Rural or Urban),15-20 Lacs,"Married, no kids ",,1 person,Service (Rural or Urban),0.194447264,0.57645762,0.229095042,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,  ,  ,  ,  
12.0,04-09-22 21:44,04-09-22 21:48,R_SK1EI0VVAlmIXbb,9.0,23,9.0,,9.0,,9.0,,Bangalore,36-40,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",Executive-Junior/ Supervisory,25-30 Lacs,"Married, no kids ",,2 people,Executive-Junior/ Supervisory,0.192375734,0.555389881,0.25223437,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,Revised Detractor,Revised Detractor,Revised Detractor,Revised Detractor
13.0,06-09-22 22:28,06-09-22 22:46,R_tSuutm1aZ4xugTf,9.0,hjhjhj,9.0,,9.0,,9.0,,Pune,26-30,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Air Conditioner",Importer or Trader,10-15 Lacs,"Married, no kids ",,1 person,Importer or Trader,0.171854913,0.717099965,0.111045152,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,Revised Detractor,Revised Detractor,Revised Detractor,Revised Detractor
14.0,08-09-22 3:13,08-09-22 3:15,R_3lVQ5VMBOvyyq9D,7.0,9+++,7.0,+,7.0,,7.0,,Kolkata,41-45,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator",Business owner or Industrialist with 1-49 employees,15-20 Lacs,"Married, with kid(s)",16-20 years old,2 people,Business owner or Industrialist with 1-49 employees,0.066123679,0.797293305,0.136583015,0.171887189,0.571834564,0.256278217,0.171887189,0.571834564,0.256278217,0.171887189,0.571834564,0.256278217,Detractor,Detractor,Detractor,Detractor
15.0,19-09-22 4:08,19-09-22 4:17,R_1QlNDnRC2mHObt4,6.0,nknk,6.0,as,6.0,,6.0,,Mumbai,26-30,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Car/ Jeep/ Van,Air Conditioner",Executive-Junior/ Supervisory,15-20 Lacs,"Single (includes divorced/ widowed), with kid(s)",10-15 years old,No one (living by myself),Executive-Junior/ Supervisory,0.265708029,0.527197719,0.207094312,0.248678058,0.521101475,0.230220422,0.248678058,0.521101475,0.230220422,0.248678058,0.521101475,0.230220422,Detractor,Detractor,Detractor,Detractor
16.0,19-09-22 23:28,20-09-22 0:26,R_24zXcLDMoZVDYfT,,,,,,as,,no,Mumbai,26-30,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Air Conditioner",Executive-Middle/ Senior management,15-20 Lacs,"Married, no kids ",,More than 4 people,Executive-Middle/ Senior management,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,  ,  ,  ,  
17.0,26-09-22 14:58,26-09-22 15:06,R_30tMKkuccI5zKCU,9.0,asas,9.0,,9.0,,9.0,,New Delhi NCR,26-30,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Business owner or Industrialist with 1-49 employees,15-20 Lacs,"Single (includes divorced/ widowed), with kid(s)","10-15 years old,16-20 years old",,Business owner or Industrialist with 1-49 employees,0.261113703,0.522197425,0.216688901,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,Revised Detractor,Revised Detractor,Revised Detractor,Revised Detractor
18.0,26-09-22 15:08,26-09-22 15:14,R_33fpczos0TZzrmQ,,,,,,,,,Mumbai,22-25,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Business owner or Industrialist with 50 or more employees,10-15 Lacs,"Married, no kids ",,,Business owner or Industrialist with 50 or more employees,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,  ,  ,  ,  
19.0,03-10-22 22:16,03-10-22 22:27,R_2tL3R0MEkzfSJZU,9.0,jdjjdjdjjd,9.0,,9.0,,9.0,,New Delhi NCR,26-30,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Business owner or Industrialist with 1-49 employees,10-15 Lacs,"Married, no kids ",,,Business owner or Industrialist with 1-49 employees,0.228492916,0.675900102,0.09560696,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,Revised Detractor,Revised Detractor,Revised Detractor,Revised Detractor
20.0,05-10-22 1:58,05-10-22 2:00,R_3HFV5exoRYXgLNx,,,,,,,,,Bangalore,36-40,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Business owner or Industrialist with 1-49 employees,10-15 Lacs,"Married, no kids ",,,Business owner or Industrialist with 1-49 employees,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,  ,  ,  ,  
21.0,05-10-22 2:03,05-10-22 2:05,R_3PbmYc7XmZPhi9s,9.0,daw,9.0,dwa,9.0,,9.0,,Hyderabad,31-35,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Business owner or Industrialist with 1-49 employees,15-20 Lacs,"Married, no kids ",,,Business owner or Industrialist with 1-49 employees,0.266465783,0.510693252,0.222841009,0.225652605,0.555016041,0.219331354,0.225652605,0.555016041,0.219331354,0.225652605,0.555016041,0.219331354,Revised Detractor,Revised Detractor,Revised Detractor,Revised Detractor
22.0,05-10-22 9:31,05-10-22 9:37,R_2eQkOyRo0UoDId9,6.0,Nothing,6.0,,6.0,,6.0,Good service,Bangalore,31-35,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,25-30 Lacs,"Married, with kid(s)","Below 10 years old,10-15 years old",,Executive-Middle/ Senior management,0.302276671,0.567609429,0.1301139,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,Detractor,Detractor,Detractor,Detractor
23.0,05-10-22 9:31,05-10-22 9:37,R_XiB60afpDckbZst,,,,,,"I like their product quality, always feel very strong and durable at a reasonable price
",,,Kochi,22-25,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop",Executive-Junior/ Supervisory,5-10 Lacs,"Single (includes divorced/ widowed), no kids ",,,Executive-Junior/ Supervisory,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,  ,  ,  ,  
24.0,05-10-22 9:32,05-10-22 9:37,R_AcZfzh5W1NYIQxP,,,,,,Because it gives me good services,,It have capacity,New Delhi NCR,31-35,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",Above 35 Lacs,"Married, no kids ",,,"Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,  ,  ,  ,  
25.0,05-10-22 9:32,05-10-22 9:38,R_2w4AKQp0pTKBDin,,,,Its a trustable brand,,,,Very nice company,Mumbai,31-35,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Junior/ Supervisory,5-10 Lacs,"Single (includes divorced/ widowed), no kids ",,,Executive-Junior/ Supervisory,0.239502162,0.528188825,0.232308999,0.008581739,0.240252212,0.751166046,0.008581739,0.240252212,0.751166046,0.008581739,0.240252212,0.751166046,  ,  ,  ,  
26.0,05-10-22 9:32,05-10-22 9:38,R_2tgGZaeZcZrNLhI,8.0,good product,8.0,,8.0,good product,8.0,,New Delhi NCR,31-35,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Air Conditioner",Executive-Middle/ Senior management,5-10 Lacs,"Married, no kids ",,,Executive-Middle/ Senior management,0.011239871,0.101536274,0.88722384,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,Promoter,Detractor,Detractor,Detractor
27.0,05-10-22 9:34,05-10-22 9:39,R_3HTTYnSTBMbZw0U,7.0,because of its durability,7.0,,7.0,,7.0,,Chennai,22-25,Female,Some College (Incl Diploma) but not Grad ,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Refrigerator,Washing machine,Personal computer/ Laptop",Unemployed,,"Single (includes divorced/ widowed), no kids ",,,Unemployed,0.064947769,0.70468688,0.230365291,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,Detractor,Detractor,Detractor,Detractor
28.0,05-10-22 9:35,05-10-22 9:39,R_6nHYAxHP7rLeGXL,,,,,,,,,New Delhi NCR,22-25,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Business owner or Industrialist with 50 or more employees,5-10 Lacs,"Married, no kids ",,,Business owner or Industrialist with 50 or more employees,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,  ,  ,  ,  
29.0,05-10-22 9:32,05-10-22 9:39,R_pxZERepvuKv9wcN,9.0,It is a premium brand .,9.0,It is high quality brand ,9.0,,9.0,,Chennai,18-21,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",Executive-Middle/ Senior management,Below 5 Lacs,"Single (includes divorced/ widowed), no kids ",,,Executive-Middle/ Senior management,0.025401205,0.619448066,0.35515067,0.010153002,0.261644989,0.728201985,0.010153002,0.261644989,0.728201985,0.010153002,0.261644989,0.728201985,Revised Detractor,Promoter,Promoter,Promoter
30.0,05-10-22 9:30,05-10-22 9:39,R_3JLBEXeJtOOjO4R,,,,I trust the brand and it's very secure and safe,,,,,Kochi,22-25,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",Executive-Middle/ Senior management,Below 5 Lacs,"Single (includes divorced/ widowed), no kids ",,,Executive-Middle/ Senior management,0.239502162,0.528188825,0.232308999,0.001519617,0.049853988,0.948626339,0.001519617,0.049853988,0.948626339,0.001519617,0.049853988,0.948626339,  ,  ,  ,  
31.0,05-10-22 9:32,05-10-22 9:39,R_2sXyma0CzxkLSkE,,,,,,,,Godrej is the well known brand of security,New Delhi NCR,36-40,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Colour TV,Refrigerator,Personal computer/ Laptop",Executive-Junior/ Supervisory,Below 5 Lacs,"Married, with kid(s)",10-15 years old,,Executive-Junior/ Supervisory,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,  ,  ,  ,  
32.0,05-10-22 9:32,05-10-22 9:39,R_eKzlhFr6jBxTZNT,6.0,this is what I heard about it,6.0,,6.0,,6.0,,Chennai,26-30,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,25-30 Lacs,"Married, with kid(s)",Below 10 years old,,Executive-Middle/ Senior management,0.097054102,0.838305414,0.064640477,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,Detractor,Detractor,Detractor,Detractor
33.0,05-10-22 9:31,05-10-22 9:40,R_C8D2Ke28FPD1NPr,,,,Because i like that very much due to its best durability and toughness,,Because they provide very modern and good looking furniture,,,New Delhi NCR,41-45,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,20-25 Lacs,"Married, with kid(s)","16-20 years old,Above 20 years old",,Executive-Middle/ Senior management,0.239502162,0.528188825,0.232308999,0.001749387,0.032146163,0.966104507,0.001749387,0.032146163,0.966104507,0.001749387,0.032146163,0.966104507,  ,  ,  ,  
34.0,05-10-22 9:32,05-10-22 9:40,R_2zJ7SNuKjeRFK4s,,,,Because it is a very good brand and trustworthy ,,Because it is a very good brand and trustworthy ,,,Mumbai,26-30,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",15-20 Lacs,"Married, with kid(s)",Below 10 years old,,"Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",0.239502162,0.528188825,0.232308999,0.002960712,0.052654818,0.944384456,0.002960712,0.052654818,0.944384456,0.002960712,0.052654818,0.944384456,  ,  ,  ,  
35.0,05-10-22 9:32,05-10-22 9:40,R_21ySbou1hkdVwk3,,,,,,This is very trusted brand,,,New Delhi NCR,26-30,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop",Executive-Middle/ Senior management,5-10 Lacs,"Single (includes divorced/ widowed), no kids ",,,Executive-Middle/ Senior management,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,  ,  ,  ,  
36.0,05-10-22 9:33,05-10-22 9:41,R_2wMh9tdKEVzyXQe,7.0,Service & availability is poor.,7.0,,7.0,,7.0,,Chennai,26-30,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Personal computer/ Laptop,Car/ Jeep/ Van",Executive-Middle/ Senior management,5-10 Lacs,"Single (includes divorced/ widowed), no kids ",,,Executive-Middle/ Senior management,0.918630421,0.074914292,0.006455265,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,Detractor,Detractor,Detractor,Detractor
37.0,05-10-22 9:32,05-10-22 9:41,R_2y967cTpzK05OJo,,,,,,Because I use Godrej ,,Because I like it as I use it.,New Delhi NCR,22-25,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Air Conditioner","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",Below 5 Lacs,"Single (includes divorced/ widowed), no kids ",,,"Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,  ,  ,  ,  
38.0,05-10-22 9:34,05-10-22 9:41,R_3D6X9lEkAeLDWt7,8.0,It is best quality products ,8.0,,8.0,,8.0,This is best quality product,Lucknow,22-25,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Personal computer/ Laptop",Executive-Middle/ Senior management,5-10 Lacs,"Single (includes divorced/ widowed), no kids ",,,Executive-Middle/ Senior management,0.011544678,0.137400419,0.851054907,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,Promoter,Detractor,Detractor,Detractor
39.0,05-10-22 9:33,05-10-22 9:42,R_1C1qWJZuyFZIS7E,,,,,,Because itâ€™s so nice ,,,Bangalore,26-30,Male,SSC / HSC,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,10-15 Lacs,"Married, no kids ",,,Executive-Middle/ Senior management,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,  ,  ,  ,  
40.0,05-10-22 9:31,05-10-22 9:42,R_YSyboQYA5ea92zD,,,,,,Godrej is having good range of furnitures but little overpriced,,It has wonderful and effective security locks,Pune,31-35,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",10-15 Lacs,"Married, with kid(s)",Below 10 years old,,"Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,  ,  ,  ,  
41.0,05-10-22 9:32,05-10-22 9:43,R_2xFySDi2jyVdlTQ,2.0,"Because it is bad
",2.0,,2.0,,2.0,Because its build quality is too good. ,Kolkata,18-21,Male,Some College (Incl Diploma) but not Grad ,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Not working,,"Single (includes divorced/ widowed), no kids ",,,Not working,0.918488443,0.074872762,0.006638859,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,Detractor,Detractor,Detractor,Detractor
42.0,05-10-22 9:33,05-10-22 9:43,R_2BgFh1b7CWiZuLY,,,,,,"Because it is long durable, rang also reason able. ",,,Bangalore,36-40,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Junior/ Supervisory,15-20 Lacs,"Married, with kid(s)",10-15 years old,,Executive-Junior/ Supervisory,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,  ,  ,  ,  
43.0,05-10-22 9:35,05-10-22 9:43,R_O1L1w5QQKpHD7vb,9.0,Because it is a very good company and i like this compaany very much,9.0,,9.0,,9.0,,Mumbai,31-35,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,15-20 Lacs,"Married, with kid(s)",Below 10 years old,,Executive-Middle/ Senior management,0.001489392,0.010618951,0.987891674,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,Promoter,Revised Detractor,Revised Detractor,Revised Detractor
44.0,05-10-22 9:32,05-10-22 9:43,R_BRqsIB2w48C8f0B,,,,,,,,,Bangalore,46-50,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",5-10 Lacs,"Married, with kid(s)",Above 20 years old,,"Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,  ,  ,  ,  
45.0,05-10-22 9:31,05-10-22 9:43,R_3PEIhaZeMrh5Acu,5.0,"because of it's after sales services, not having wide range of products",5.0,,5.0,"doesn't have good design, very old fashioned, quality not good",5.0,,New Delhi NCR,31-35,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,20-25 Lacs,"Married, with kid(s)",Below 10 years old,,Executive-Middle/ Senior management,0.659144223,0.321893573,0.018962242,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,Detractor,Detractor,Detractor,Detractor
46.0,05-10-22 9:33,05-10-22 9:44,R_3iVyM8tcZBeKQGQ,9.0,7,9.0,,9.0,,9.0,"The new version is a very good thing for a while, but I ",Ahmedabad,26-30,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,15-20 Lacs,"Married, with kid(s)",Below 10 years old,,Executive-Middle/ Senior management,0.200674653,0.517696321,0.281629056,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,Revised Detractor,Revised Detractor,Revised Detractor,Revised Detractor
47.0,05-10-22 9:35,05-10-22 9:44,R_1KeZOzIeUPtCU4M,7.0,Because I have used it's products and according to my experience I have rated it,7.0,,7.0,,7.0,Because I like its products and services ,Bangalore,22-25,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",Government official,20-25 Lacs,"Single (includes divorced/ widowed), no kids ",,,Government official,0.048322573,0.743274927,0.2084025,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,Detractor,Detractor,Detractor,Detractor
48.0,05-10-22 9:39,05-10-22 9:45,R_Dr5wFb4G01yPvvr,9.0,I prefer other brands,9.0,,9.0,,9.0,,Kochi,18-21,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop",Executive-Middle/ Senior management,10-15 Lacs,"Single (includes divorced/ widowed), no kids ",,,Executive-Middle/ Senior management,0.079479493,0.607137799,0.313382715,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,Revised Detractor,Revised Detractor,Revised Detractor,Revised Detractor
49.0,05-10-22 9:33,05-10-22 9:45,R_eEYym5J5vjzQDLj,8.0,"I heard from my friend, personally don't used.",8.0,,8.0,I personally don't used ,8.0,,Kolkata,31-35,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Personal computer/ Laptop",Other occupations,Below 5 Lacs,"Single (includes divorced/ widowed), no kids ",,,Other occupations,0.238832757,0.720539153,0.04062815,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,Detractor,Detractor,Detractor,Detractor
