Unnamed: 0,StartDate,EndDate,ResponseId,Appliances-Score,Appliances-Text,Appliances-Text_Negative,Appliances-Text_Neutral,Appliances-Text_Positive,Appliances_label,Locks-Score,Locks-Text,Locks-Text_Negative,Locks-Text_Neutral,Locks-Text_Positive,Locks_label,Interio-Score,Interio-Text,Interio-Text_Negative,Interio-Text_Neutral,Interio-Text_Positive,Interio_label,Security-Score,Security-Text,Security-Text_Negative,Security-Text_Neutral,Security-Text_Positive,Security_label,City,Age,Gender,Education,NCCS categorization,Occupation,Household Income,Marrital Status,Household Ages,Household Volume
1469,12-10-2022 20:59,12-10-2022 21:17,R_12RWEvD54uIYtfm,,,0.2395022064,0.5281888843,0.0,,,,0.2395022064,0.5281888843,0.0,,7.0,Brand recognition and product quality,0.0447716042,0.6784082055,0.276820153,passive,9.0,Brand trust and safety quality,0.0577510893,0.7704087496,0.1718401313,passive,Bangalore,26-30,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",Executive-Middle/ Senior management,10-15 Lacs,"Single (includes divorced/ widowed), no kids ",,
1470,12-10-2022 21:05,12-10-2022 21:18,R_1M4m49i7MYZUZPz,,,0.2395022064,0.5281888843,0.0,,,,0.2395022064,0.5281888843,0.0,,6.0,"Godrej is overall good brand, they don't have enought products in Kitchen storage and Furniture ",0.0616497956,0.3138030171,0.6245472431,passive,10.0,They built quality products and they wide variety of products in security solutions ,0.015620552,0.3891144693,0.595264852,passive,Ahmedabad,26-30,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",Executive-Middle/ Senior management,10-15 Lacs,"Married, no kids ",,
1471,12-10-2022 21:01,12-10-2022 21:20,R_3frdyb4DwxVWFUS,,,0.2395022064,0.5281888843,0.0,,,,0.2395022064,0.5281888843,0.0,,9.0,"Because their making of product is very good and their after sales service are also good, they have wide varieties ",0.0016981737,0.0212348774,0.9770669937,Promoter,,,0.2395022064,0.5281888843,0.0,,Ahmedabad,18-21,Male,Some College (Incl Diploma) but not Grad ,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Personal computer/ Laptop",Student,,"Single (includes divorced/ widowed), no kids ",,
1472,12-10-2022 21:15,12-10-2022 21:22,R_3kBx6sELwGdbJus,,,0.2395022064,0.5281888843,0.0,,10.0,A reputed brand with years of experience in security solutions ,0.0249118786,0.6381585598,0.3369295299,passive,,,0.2395022064,0.5281888843,0.0,,,,0.2395022064,0.5281888843,0.0,,Pune,41-45,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Service (Rural or Urban),Above 35 Lacs,"Married, with kid(s)",10-15 years old,
1473,12-10-2022 21:14,12-10-2022 21:26,R_Ac8djytiPD0ZUUp,,,0.2395022064,0.5281888843,0.0,,9.0,Operating time ,0.1632813513,0.6986125708,0.1381060332,passive,10.0,Durability ,0.1535174847,0.672106266,0.1743763089,passive,,,0.2395022064,0.5281888843,0.0,,Bangalore,31-35,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,20-25 Lacs,"Married, with kid(s)",Below 10 years old,
1474,12-10-2022 21:28,12-10-2022 21:33,R_eRn5e52yCozMrwB,,,0.2395022064,0.5281888843,0.0,,6.0,"Trusted brand, reputed",0.0316702314,0.743211627,0.2251181901,passive,,,0.2395022064,0.5281888843,0.0,,5.0,"High price, rigidity in using",0.375379473,0.5939365625,0.030683903,passive,Pune,26-30,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine",Executive-Junior/ Supervisory,5-10 Lacs,"Single (includes divorced/ widowed), no kids ",,
1475,12-10-2022 21:42,12-10-2022 21:51,R_2t9jd7Cgsv84lBz,,,0.2395022064,0.5281888843,0.0,,10.0,Good quality material ,0.0109099019,0.1632090807,0.8258809447,Promoter,,,0.2395022064,0.5281888843,0.0,,,,0.2395022064,0.5281888843,0.0,,Kochi,36-40,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine",Executive-Junior/ Supervisory,5-10 Lacs,"Married, with kid(s)",Below 10 years old,
1476,12-10-2022 21:47,12-10-2022 21:54,R_6PeyN90LmFcjroZ,,,0.2395022064,0.5281888843,0.0,,10.0,Yeah they are safe and of high standard ,0.0101613812,0.2456151694,0.7442234159,Promoter,,,0.2395022064,0.5281888843,0.0,,,,0.2395022064,0.5281888843,0.0,,Hyderabad,26-30,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,15-20 Lacs,"Married, with kid(s)",Below 10 years old,
1477,12-10-2022 21:50,12-10-2022 21:55,R_3no3V4TQQvqrqof,,,0.2395022064,0.5281888843,0.0,,10.0,,0.2395022064,0.5281888843,0.0,,,,0.2395022064,0.5281888843,0.0,,,,0.2395022064,0.5281888843,0.0,,Mumbai,26-30,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",15-20 Lacs,"Married, no kids ",,
1478,12-10-2022 21:55,12-10-2022 22:01,R_2Wx0RlLySA8b5Fu,,,0.2395022064,0.5281888843,0.0,,,,0.2395022064,0.5281888843,0.0,,,,0.2395022064,0.5281888843,0.0,,,,0.2395022064,0.5281888843,0.0,,New Delhi NCR,26-30,Male,SSC / HSC,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",25-30 Lacs,"Married, with kid(s)",10-15 years old,
1479,12-10-2022 21:56,12-10-2022 22:02,R_3oTHc0OJnjwbJdf,,,0.2395022064,0.5281888843,0.0,,10.0,Efficiency ,0.0637686625,0.6647809744,0.2714504004,passive,,,0.2395022064,0.5281888843,0.0,,,,0.2395022064,0.5281888843,0.0,,Chennai,31-35,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,20-25 Lacs,"Married, with kid(s)",10-15 years old,
1480,12-10-2022 21:55,12-10-2022 22:02,R_1eEtMZV3RvlZTAh,,,0.2395022064,0.5281888843,0.0,,10.0,Brand trust quality good,0.0098174922,0.2547498047,0.735432744,Promoter,,,0.2395022064,0.5281888843,0.0,,,,0.2395022064,0.5281888843,0.0,,Hyderabad,31-35,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine",Executive-Middle/ Senior management,5-10 Lacs,"Single (includes divorced/ widowed), no kids ",,
1481,12-10-2022 21:49,12-10-2022 22:05,R_2CV86rdQRPJ1fBQ,,,0.2395022064,0.5281888843,0.0,,9.0,,0.2395022064,0.5281888843,0.0,,,,0.2395022064,0.5281888843,0.0,,,,0.2395022064,0.5281888843,0.0,,Ahmedabad,22-25,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Personal computer/ Laptop,Car/ Jeep/ Van",Service (Rural or Urban),5-10 Lacs,"Married, no kids ",,
1482,12-10-2022 21:57,12-10-2022 22:05,R_10MC5904Lz0QPQI,,,0.2395022064,0.5281888843,0.0,,9.0,its has rich heritage and one of the top brands,0.0021761884,0.0589069501,0.9389169216,Promoter,,,0.2395022064,0.5281888843,0.0,,,,0.2395022064,0.5281888843,0.0,,Hyderabad,41-45,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,20-25 Lacs,"Married, with kid(s)",10-15 years old,
1483,12-10-2022 21:57,12-10-2022 22:07,R_3m2AJMzRhkqvAZa,,,0.2395022064,0.5281888843,0.0,,6.0,,0.2395022064,0.5281888843,0.0,,,,0.2395022064,0.5281888843,0.0,,,,0.2395022064,0.5281888843,0.0,,Bangalore,22-25,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Business owner or Industrialist with 50 or more employees,5-10 Lacs,"Single (includes divorced/ widowed), no kids ",,
1484,12-10-2022 22:00,12-10-2022 22:12,R_A0XHtKQrxxnoVON,,,0.2395022064,0.5281888843,0.0,,10.0,It is old trustworthy company .it is known for its durability.its high quality products are known to everyone.,0.0042185546,0.1094142571,0.8863671422,Promoter,,,0.2395022064,0.5281888843,0.0,,,,0.2395022064,0.5281888843,0.0,,Hyderabad,36-40,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,5-10 Lacs,"Married, with kid(s)","16-20 years old,Above 20 years old",
1485,12-10-2022 22:04,12-10-2022 22:22,R_3HHzZ31PSKjCG2u,,,0.2395022064,0.5281888843,0.0,,8.0,It's best i know ,0.0197981484,0.3231837451,0.6570180058,passive,,,0.2395022064,0.5281888843,0.0,,,,0.2395022064,0.5281888843,0.0,,Bangalore,22-25,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",10-15 Lacs,"Single (includes divorced/ widowed), no kids ",,
1486,12-10-2022 22:14,12-10-2022 22:23,R_3je5ATAJl8121ym,,,0.2395022064,0.5281888843,0.0,,8.0,Very bad working condition ,0.9058201909,0.0854341313,0.0087455641,Detractor,,,0.2395022064,0.5281888843,0.0,,,,0.2395022064,0.5281888843,0.0,,Bangalore,26-30,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Air Conditioner",Executive-Middle/ Senior management,Below 5 Lacs,"Married, with kid(s)",Below 10 years old,
1487,12-10-2022 23:58,13-10-2022 00:08,R_1jPQeP7jDWDKdoY,,,0.2395022064,0.5281888843,0.0,,8.0,it has durable and cost effective locks that give me a sense of security.,0.007092434,0.2036328316,0.7892746329,Promoter,,,0.2395022064,0.5281888843,0.0,,,,0.2395022064,0.5281888843,0.0,,Pune,18-21,Male,Some College (Incl Diploma) but not Grad ,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Student,,"Single (includes divorced/ widowed), no kids ",,
1488,13-10-2022 21:14,13-10-2022 21:21,R_2qsDeFOdnRsFDJp,,,0.2395022064,0.5281888843,0.0,,10.0,It is very popular and trusted brand,0.0022495911,0.0741548389,0.9235954285,Promoter,9.0,Well know and stays new so many years,0.0598022304,0.7610296011,0.1791682243,passive,,,0.2395022064,0.5281888843,0.0,,Hyderabad,18-21,Male,SSC / HSC,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",Student,,"Single (includes divorced/ widowed), no kids ",,
1489,13-10-2022 21:22,13-10-2022 21:30,R_1myfrZEjBslvmkt,,,0.2395022064,0.5281888843,0.0,,,,0.2395022064,0.5281888843,0.0,,8.0,I like the quality,0.0079186745,0.1037828252,0.8882983923,Promoter,9.0,I love the quality,0.0054275696,0.0229563676,0.9716161489,Promoter,Hyderabad,41-45,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",Above 35 Lacs,"Married, no kids ",,
1490,13-10-2022 21:43,13-10-2022 21:53,R_24kq2ZNylrfl6vP,,,0.2395022064,0.5281888843,0.0,,9.0,Because it has good quality and provide much more safety,0.0048457151,0.0745952278,0.920558989,Promoter,,,0.2395022064,0.5281888843,0.0,,8.0,It has good quality and provides more security,0.0050480873,0.0752253905,0.9197264314,Promoter,Mumbai,22-25,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",Executive-Middle/ Senior management,5-10 Lacs,"Married, with kid(s)",Below 10 years old,
1491,13-10-2022 21:42,13-10-2022 21:57,R_2tJziWGESF1V9fR,4.0,I don't know much information about the brand and I didn't see any ads about it.,0.3347195983,0.6350219846,0.0302585252,passive,,,0.2395022064,0.5281888843,0.0,,,,0.2395022064,0.5281888843,0.0,,,,0.2395022064,0.5281888843,0.0,,New Delhi NCR,26-30,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,Below 5 Lacs,"Married, with kid(s)",16-20 years old,
1492,13-10-2022 23:26,13-10-2022 23:34,R_1Nkul5vRPTiEzS5,,,0.2395022064,0.5281888843,0.0,,,,0.2395022064,0.5281888843,0.0,,,,0.2395022064,0.5281888843,0.0,,,,0.2395022064,0.5281888843,0.0,,Kochi,26-30,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,5-10 Lacs,"Married, with kid(s)",Below 10 years old,
1493,13-10-2022 23:21,13-10-2022 23:34,R_3rVADtgS87mVAra,7.0,Very good,0.0052738125,0.0428517386,0.9518744349,Promoter,,,0.2395022064,0.5281888843,0.0,,,,0.2395022064,0.5281888843,0.0,,8.0,I like it ,0.0091573698,0.0924556926,0.8983869553,Promoter,Bangalore,26-30,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,30-35 Lacs,"Married, with kid(s)",Below 10 years old,
1494,13-10-2022 23:28,13-10-2022 23:35,R_24IgjDiNs99f08G,8.0,Because of loyalty ,0.077015847,0.6587030888,0.2642810047,passive,9.0,Because of attractive products ,0.0110801002,0.1977148354,0.7912050486,Promoter,,,0.2395022064,0.5281888843,0.0,,,,0.2395022064,0.5281888843,0.0,,Bangalore,26-30,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,5-10 Lacs,"Married, with kid(s)",Below 10 years old,
1495,13-10-2022 23:24,13-10-2022 23:36,R_31GGTgMSH2PBqR6,,,0.2395022064,0.5281888843,0.0,,,,0.2395022064,0.5281888843,0.0,,10.0,Very nice furniture,0.0042692749,0.0417845733,0.9539459944,Promoter,10.0,Very nice lock,0.0060562775,0.0583598502,0.9355840087,Promoter,Bangalore,31-35,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,25-30 Lacs,"Married, with kid(s)",10-15 years old,
1496,13-10-2022 23:29,13-10-2022 23:36,R_VKDcHbmapdFxNvj,10.0,good product at reasonable price and good reviews,0.0037450176,0.0549802184,0.9412748218,Promoter,,,0.2395022064,0.5281888843,0.0,,,,0.2395022064,0.5281888843,0.0,,10.0,good product at less price,0.0104883378,0.1297881156,0.8597234488,Promoter,Bangalore,41-45,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",Executive-Middle/ Senior management,25-30 Lacs,"Married, with kid(s)",10-15 years old,
1497,13-10-2022 23:28,13-10-2022 23:36,R_1I5epMZ9vZXyAtv,10.0,very nice to items,0.0045571104,0.0446508937,0.9507920742,Promoter,,,0.2395022064,0.5281888843,0.0,,10.0,very nice,0.0066650771,0.0465717092,0.9467630982,Promoter,,,0.2395022064,0.5281888843,0.0,,Hyderabad,26-30,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",5-10 Lacs,"Married, with kid(s)",Below 10 years old,
1498,13-10-2022 23:29,13-10-2022 23:37,R_1ONtwEyrxUzu1M7,,,0.2395022064,0.5281888843,0.0,,,,0.2395022064,0.5281888843,0.0,,,,0.2395022064,0.5281888843,0.0,,,,0.2395022064,0.5281888843,0.0,,Hyderabad,22-25,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator",Student,,"Single (includes divorced/ widowed), no kids ",,
1499,13-10-2022 23:34,13-10-2022 23:38,R_29cx9cqplazhg9t,10.0,Good,0.0607934818,0.3294279575,0.609778583,passive,,,0.2395022064,0.5281888843,0.0,,,,0.2395022064,0.5281888843,0.0,,,,0.2395022064,0.5281888843,0.0,,Pune,31-35,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,15-20 Lacs,"Married, with kid(s)",Below 10 years old,
1500,13-10-2022 23:28,13-10-2022 23:38,R_bdTjMxfrOopB8ch,9.0,,0.2395022064,0.5281888843,0.0,,,,0.2395022064,0.5281888843,0.0,,,,0.2395022064,0.5281888843,0.0,,,,0.2395022064,0.5281888843,0.0,,Kochi,26-30,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,20-25 Lacs,"Married, with kid(s)",Below 10 years old,
1501,13-10-2022 23:32,13-10-2022 23:39,R_21bIlJ6WTWWP14L,,,0.2395022064,0.5281888843,0.0,,10.0,Good quality ,0.0217298977,0.2667073011,0.7115628123,Promoter,9.0,Good quality ,0.0217298977,0.2667073011,0.7115628123,Promoter,,,0.2395022064,0.5281888843,0.0,,Bangalore,22-25,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop",Business owner or Industrialist with 1-49 employees,5-10 Lacs,"Single (includes divorced/ widowed), no kids ",,
1502,13-10-2022 23:22,13-10-2022 23:40,R_QiHO6u3DoeZ3G1z,6.0,As per the user experience ,0.0532984734,0.8266826272,0.1200189739,passive,,,0.2395022064,0.5281888843,0.0,,7.0,As per the user experience ,0.0532984734,0.8266826272,0.1200189739,passive,,,0.2395022064,0.5281888843,0.0,,Bangalore,36-40,Male,Some College (Incl Diploma) but not Grad ,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Junior/ Supervisory,5-10 Lacs,"Married, with kid(s)",10-15 years old,
1503,13-10-2022 23:29,13-10-2022 23:40,R_8kyCJNVWkoVzSlr,9.0,Godrej is trusted brand,0.0215590969,0.6572253108,0.3212156594,passive,,,0.2395022064,0.5281888843,0.0,,,,0.2395022064,0.5281888843,0.0,,10.0,Itâ€™s trusted brand and easy to use,0.0048836647,0.2007700056,0.7943462133,Promoter,Bangalore,31-35,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",15-20 Lacs,"Married, with kid(s)",Below 10 years old,
1504,13-10-2022 23:32,13-10-2022 23:41,R_9v2FH0JnSSwRvXz,,,0.2395022064,0.5281888843,0.0,,,,0.2395022064,0.5281888843,0.0,,8.0,Quality is ok and gives discounts ,0.0186764374,0.3054689467,0.6758545637,passive,7.0,It is good quality products ,0.008143126,0.1045417637,0.8873149753,Promoter,Pune,36-40,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",Executive-Middle/ Senior management,10-15 Lacs,"Married, with kid(s)",Below 10 years old,
1505,13-10-2022 23:34,13-10-2022 23:41,R_3j3aB7UL1WBevMm,10.0,Its good,0.0060112625,0.0522811674,0.9417075515,Promoter,,,0.2395022064,0.5281888843,0.0,,,,0.2395022064,0.5281888843,0.0,,7.0,Its fine and less features,0.0425565727,0.3506174684,0.6068259478,passive,Bangalore,31-35,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",Below 5 Lacs,"Single (includes divorced/ widowed), no kids ",,
1506,13-10-2022 23:30,13-10-2022 23:41,R_r0B4iojK488aJUd,6.0,,0.2395022064,0.5281888843,0.0,,,,0.2395022064,0.5281888843,0.0,,7.0,,0.2395022064,0.5281888843,0.0,,,,0.2395022064,0.5281888843,0.0,,Bangalore,18-21,Female,Some College (Incl Diploma) but not Grad ,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine",Student,,"Single (includes divorced/ widowed), no kids ",,
1507,13-10-2022 23:32,13-10-2022 23:42,R_6A94pvOvAAlvjfX,6.0,Godrej customer service is not up to mark,0.8930105567,0.101440303,0.0055489787,Detractor,,,0.2395022064,0.5281888843,0.0,,6.0,Godrej Almirah does not have same space for cloth as custom made in less price,0.4335351288,0.5427883267,0.0236765873,passive,,,0.2395022064,0.5281888843,0.0,,Pune,26-30,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,Below 5 Lacs,"Single (includes divorced/ widowed), no kids ",,
1508,13-10-2022 23:31,13-10-2022 23:42,R_1g7aEipRbVqIMNF,,,0.2395022064,0.5281888843,0.0,,,,0.2395022064,0.5281888843,0.0,,,,0.2395022064,0.5281888843,0.0,,8.0,,0.2395022064,0.5281888843,0.0,,Kochi,26-30,Female,Some College (Incl Diploma) but not Grad ,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Personal computer/ Laptop",Student,,"Single (includes divorced/ widowed), no kids ",,
1509,13-10-2022 23:27,13-10-2022 23:42,R_10P3bNfkbOIwIXm,,,0.2395022064,0.5281888843,0.0,,,,0.2395022064,0.5281888843,0.0,,10.0,Because it is very good quality of products and design are available ,0.0050763367,0.071391806,0.9235318899,Promoter,10.0,Because they gives comfortable to the customer aspect ,0.0274525899,0.4991470277,0.4734003246,passive,Bangalore,31-35,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,15-20 Lacs,"Married, with kid(s)",10-15 years old,
1510,13-10-2022 23:34,13-10-2022 23:42,R_2y9jnGl8wHtOTqU,10.0,very good standard design,0.0109828198,0.1179487482,0.8710683584,Promoter,,,0.2395022064,0.5281888843,0.0,,,,0.2395022064,0.5281888843,0.0,,10.0,good quality ,0.0294738337,0.2710753381,0.6994509101,passive,Hyderabad,26-30,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",Executive-Middle/ Senior management,10-15 Lacs,"Married, with kid(s)","16-20 years old,Above 20 years old",
1511,13-10-2022 23:30,13-10-2022 23:42,R_1d5pAu6iAVhFfjc,7.0,Not familiar,0.6320030093,0.3483040929,0.0196929332,Detractor,9.0,Good quality,0.0294164624,0.3259908855,0.6445927024,passive,,,0.2395022064,0.5281888843,0.0,,,,0.2395022064,0.5281888843,0.0,,Bangalore,31-35,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Junior/ Supervisory,15-20 Lacs,"Married, with kid(s)",Below 10 years old,
1512,13-10-2022 23:31,13-10-2022 23:43,R_2uOKMqjMFG38M7w,7.0,I like godrej products and I have been using it since long without any problem ,0.0026171117,0.0296656825,0.9677171707,Promoter,,,0.2395022064,0.5281888843,0.0,,,,0.2395022064,0.5281888843,0.0,,10.0,It's products are trustworthy and have Been delivering good performance ,0.0023305351,0.0619401969,0.9357292652,Promoter,Pune,36-40,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,25-30 Lacs,"Married, with kid(s)",Below 10 years old,
