0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,score,text,text_Negative,text_Neutral,text_Positive,label,score1,text.1,text.1_Negative,text.1_Neutral,text.1_Positive,label1,score2,text.2,text.2_Negative,text.2_Neutral,text.2_Positive,label2,score3,text.3,text.3_Negative,text.3_Neutral,text.3_Positive,label3,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22
913,09-10-22 20:21,09-10-22 20:33,R_25Refy0Qbq7M8eq,,Fast speed,0.092065819,0.706069708,0.201864511,  ,,,0.239502162,0.528188825,0.232308999,  ,,,0.239502162,0.528188825,0.232308999,  ,,Efficiency,0.239502162,0.528188825,0.232308999,  ,Kolkata,36-40,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",10-15 Lacs,"Married, with kid(s)","10-15 years old,16-20 years old",,"Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant"
914,09-10-22 20:15,09-10-22 20:33,R_2Vg9XoNJ91kcA8e,,Because i used their refrigerator.. and their costumer service is so good,0.001950775,0.012649385,0.985399783,  ,,,0.239502162,0.528188825,0.232308999,  ,,,0.239502162,0.528188825,0.232308999,  ,,I've heard of their lockers are amazing,0.239502162,0.528188825,0.232308999,  ,Lucknow,22-25,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop",Executive-Junior/ Supervisory,Below 5 Lacs,"Married, no kids ",,,Executive-Junior/ Supervisory
915,09-10-22 20:22,09-10-22 20:33,R_3I4rHp25LgNZuoZ,6.0,It has quality products ,0.016987849,0.252661318,0.730350852,Revised Promoter,6.0,,0.239502162,0.528188825,0.232308999,Detractor,6.0,,0.239502162,0.528188825,0.232308999,Detractor,6.0,Provides reliable products ,0.239502162,0.528188825,0.232308999,Detractor,Bangalore,31-35,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,5-10 Lacs,"Married, with kid(s)",Below 10 years old,,Executive-Middle/ Senior management
916,09-10-22 20:14,09-10-22 20:33,R_WAqTBMvQ34wZ3Wh,8.0,"It was very useable
",0.00478942,0.063995399,0.931215167,Promoter,8.0,,0.239502162,0.528188825,0.232308999,Detractor,8.0,,0.239502162,0.528188825,0.232308999,Detractor,8.0,It was very safety,0.239502162,0.528188825,0.232308999,Detractor,Chennai,18-21,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop",Business owner or Industrialist with 1-49 employees,Below 5 Lacs,"Single (includes divorced/ widowed), no kids ",,,Business owner or Industrialist with 1-49 employees
917,09-10-22 20:21,09-10-22 20:33,R_2EAy3Jz25ZIoxpC,,,0.239502162,0.528188825,0.232308999,  ,,I know some about it. Not much,0.285307735,0.651632011,0.063060254,  ,,,0.285307735,0.651632011,0.063060254,  ,,,0.285307735,0.651632011,0.063060254,  ,New Delhi NCR,31-35,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Business owner or Industrialist with 1-49 employees,10-15 Lacs,"Single (includes divorced/ widowed), no kids ",,,Business owner or Industrialist with 1-49 employees
918,09-10-22 20:19,09-10-22 20:33,R_4I8qS49dkUFZmBb,9.0,It's an old brand in market and have some reliable and good quality products ,0.01387235,0.207613856,0.778513849,Promoter,9.0,,0.239502162,0.528188825,0.232308999,Revised Detractor,9.0,"Because it has products which last long and are of good quality, more choices available as per my need",0.239502162,0.528188825,0.232308999,Revised Detractor,9.0,,0.239502162,0.528188825,0.232308999,Revised Detractor,New Delhi NCR,36-40,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,15-20 Lacs,"Married, with kid(s)",Below 10 years old,,Executive-Middle/ Senior management
919,09-10-22 20:19,09-10-22 20:33,R_21navnrA6q7iCJS,6.0,"One and only problem witg godrej is, they consume more power",0.820912182,0.172431022,0.006656761,Detractor,6.0,,0.239502162,0.528188825,0.232308999,Detractor,6.0,,0.239502162,0.528188825,0.232308999,Detractor,6.0,In my opinion their material is not that good,0.239502162,0.528188825,0.232308999,Detractor,Mumbai,31-35,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Service (Rural or Urban),10-15 Lacs,"Married, with kid(s)",Below 10 years old,,Service (Rural or Urban)
920,09-10-22 20:21,09-10-22 20:33,R_1kNwg8ANbbQhv5e,,,0.239502162,0.528188825,0.232308999,  ,,Good quality expernce,0.010771956,0.245419458,0.743808627,  ,,Very good servise expireence,0.010771956,0.245419458,0.743808627,  ,,,0.010771956,0.245419458,0.743808627,  ,New Delhi NCR,31-35,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,25-30 Lacs,"Married, with kid(s)","Below 10 years old,10-15 years old",,Executive-Middle/ Senior management
921,09-10-22 20:21,09-10-22 20:33,R_1i8TV7Rww0xApbw,9.0,"They provide excellent,and good quality products ",0.004013304,0.047389299,0.948597372,Promoter,9.0,Vee good quality products available with ÃƒÆ’Ã‚Â ffordable price ,0.004594555,0.09455391,0.900851548,Promoter,9.0,,0.004594555,0.09455391,0.900851548,Promoter,9.0,,0.004594555,0.09455391,0.900851548,Promoter,Bangalore,31-35,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",Executive-Middle/ Senior management,5-10 Lacs,"Married, with kid(s)",Below 10 years old,,Executive-Middle/ Senior management
922,09-10-22 20:22,09-10-22 20:34,R_3DhEb7GftwafRrX,7.0,It's good ,0.003795809,0.040912528,0.955291629,Revised Promoter,7.0,,0.239502162,0.528188825,0.232308999,Detractor,7.0,,0.239502162,0.528188825,0.232308999,Detractor,7.0,It's nice,0.239502162,0.528188825,0.232308999,Detractor,New Delhi NCR,31-35,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",25-30 Lacs,"Married, with kid(s)",10-15 years old,,"Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant"
923,09-10-22 20:29,09-10-22 20:34,R_1di9whhcnVBbMl3,,,0.239502162,0.528188825,0.232308999,  ,,,0.239502162,0.528188825,0.232308999,  ,,because i used their products and they are good,0.239502162,0.528188825,0.232308999,  ,,,0.239502162,0.528188825,0.232308999,  ,New Delhi NCR,26-30,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Student,,"Single (includes divorced/ widowed), no kids ",,,Student
924,09-10-22 20:21,09-10-22 20:34,R_1mhmh4Jf6Gh1FUa,,,0.239502162,0.528188825,0.232308999,  ,,It's too good,0.004927775,0.021134308,0.973937929,  ,,,0.004927775,0.021134308,0.973937929,  ,,Good,0.004927775,0.021134308,0.973937929,  ,Kolkata,31-35,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",Business owner or Industrialist with 1-49 employees,5-10 Lacs,"Single (includes divorced/ widowed), with kid(s)",Below 10 years old,,Business owner or Industrialist with 1-49 employees
925,09-10-22 20:26,09-10-22 20:34,R_1pAJQgInBCwiMcU,,It is important because they have been working with people,0.018093301,0.406799942,0.5751068,  ,,,0.239502162,0.528188825,0.232308999,  ,,,0.239502162,0.528188825,0.232308999,  ,,Gidxkf9dkyydorf07,0.239502162,0.528188825,0.232308999,  ,Mumbai,31-35,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",Executive-Middle/ Senior management,15-20 Lacs,"Married, with kid(s)",Below 10 years old,,Executive-Middle/ Senior management
926,09-10-22 20:27,09-10-22 20:34,R_Ol1Nd7gwFjtB73z,,Good product ,0.008755844,0.101533532,0.889710605,  ,,,0.239502162,0.528188825,0.232308999,  ,,,0.239502162,0.528188825,0.232308999,  ,,Good product with the brand reputation ,0.239502162,0.528188825,0.232308999,  ,Mumbai,31-35,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Personal computer/ Laptop,Car/ Jeep/ Van",Executive-Middle/ Senior management,10-15 Lacs,"Married, with kid(s)",10-15 years old,,Executive-Middle/ Senior management
927,09-10-22 20:19,09-10-22 20:34,R_3OppyxiQi3dSAKi,,,0.239502162,0.528188825,0.232308999,  ,,,0.239502162,0.528188825,0.232308999,  ,,its unique brand i fully satisfied ,0.239502162,0.528188825,0.232308999,  ,,godrej brand usefully many people ,0.239502162,0.528188825,0.232308999,  ,New Delhi NCR,26-30,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",Above 35 Lacs,"Married, with kid(s)",10-15 years old,,"Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant"
928,09-10-22 20:29,09-10-22 20:34,R_1poseImeUUMFrpe,,,0.239502162,0.528188825,0.232308999,  ,,,0.239502162,0.528188825,0.232308999,  ,,It's always a good person to be a good person to ,0.239502162,0.528188825,0.232308999,  ,,,0.239502162,0.528188825,0.232308999,  ,Hyderabad,22-25,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",Executive-Middle/ Senior management,5-10 Lacs,"Single (includes divorced/ widowed), no kids ",,,Executive-Middle/ Senior management
929,09-10-22 20:29,09-10-22 20:34,R_uwZ7FWxIqHr8nzr,,,0.239502162,0.528188825,0.232308999,  ,,,0.239502162,0.528188825,0.232308999,  ,,9,0.239502162,0.528188825,0.232308999,  ,,,0.239502162,0.528188825,0.232308999,  ,Kolkata,26-30,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Personal computer/ Laptop",Executive-Middle/ Senior management,10-15 Lacs,"Single (includes divorced/ widowed), no kids ",,,Executive-Middle/ Senior management
930,09-10-22 20:30,09-10-22 20:34,R_1jZdQ9nRV4NxVmz,,,0.239502162,0.528188825,0.232308999,  ,,,0.239502162,0.528188825,0.232308999,  ,,,0.239502162,0.528188825,0.232308999,  ,,,0.239502162,0.528188825,0.232308999,  ,Hyderabad,41-45,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Junior/ Supervisory,10-15 Lacs,"Married, with kid(s)",Below 10 years old,,Executive-Junior/ Supervisory
931,09-10-22 20:30,09-10-22 20:34,R_1dMOC3svMWsQbWb,,,0.239502162,0.528188825,0.232308999,  ,,,0.239502162,0.528188825,0.232308999,  ,,,0.239502162,0.528188825,0.232308999,  ,,It is strong ,0.239502162,0.528188825,0.232308999,  ,Mumbai,31-35,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,10-15 Lacs,"Married, with kid(s)",10-15 years old,,Executive-Middle/ Senior management
932,09-10-22 20:29,09-10-22 20:34,R_2TTc1a8IcCVbatS,,,0.239502162,0.528188825,0.232308999,  ,,,0.239502162,0.528188825,0.232308999,  ,,I dont like the quality,0.239502162,0.528188825,0.232308999,  ,,,0.239502162,0.528188825,0.232308999,  ,New Delhi NCR,31-35,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",Below 5 Lacs,"Married, with kid(s)","Below 10 years old,10-15 years old",,"Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant"
933,09-10-22 20:21,09-10-22 20:34,R_1LbSkptQLTvukhH,,,0.239502162,0.528188825,0.232308999,  ,,,0.239502162,0.528188825,0.232308999,  ,,5,0.239502162,0.528188825,0.232308999,  ,,,0.239502162,0.528188825,0.232308999,  ,Mumbai,26-30,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop",Government official,5-10 Lacs,"Married, with kid(s)","Below 10 years old,16-20 years old",,Government official
934,09-10-22 20:18,09-10-22 20:34,R_1mrsxl6BTByzEMK,,,0.239502162,0.528188825,0.232308999,  ,,,0.239502162,0.528188825,0.232308999,  ,,The quality is very good,0.239502162,0.528188825,0.232308999,  ,,Very good product,0.239502162,0.528188825,0.232308999,  ,Kolkata,18-21,Male,Some College (Incl Diploma) but not Grad ,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Personal computer/ Laptop",Shop or Store Owner,Below 5 Lacs,"Single (includes divorced/ widowed), no kids ",,,Shop or Store Owner
935,09-10-22 20:17,09-10-22 20:34,R_YQc5VK06IGQw2yZ,,,0.239502162,0.528188825,0.232308999,  ,,It is a trusted brand that is designed well and always bring innovative ideas,0.002207147,0.068734281,0.929058552,  ,,It is more trusted brand and well known and also brings latest ideas,0.002207147,0.068734281,0.929058552,  ,,,0.002207147,0.068734281,0.929058552,  ,New Delhi NCR,22-25,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",10-15 Lacs,"Single (includes divorced/ widowed), no kids ",,,"Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant"
936,09-10-22 20:30,09-10-22 20:34,R_1OTxnz4hFWdF8CS,,,0.239502162,0.528188825,0.232308999,  ,,,0.239502162,0.528188825,0.232308999,  ,,Love it,0.239502162,0.528188825,0.232308999,  ,,I love it,0.239502162,0.528188825,0.232308999,  ,Kolkata,36-40,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",5-10 Lacs,"Married, with kid(s)","10-15 years old,16-20 years old",,"Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant"
937,09-10-22 20:22,09-10-22 20:34,R_Wwk7kRJ3La7YyXv,6.0,Because it's an old company with a name,0.218285322,0.715941787,0.065772951,Detractor,6.0,,0.239502162,0.528188825,0.232308999,Detractor,6.0,Because it has an established name,0.239502162,0.528188825,0.232308999,Detractor,6.0,,0.239502162,0.528188825,0.232308999,Detractor,New Delhi NCR,22-25,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",5-10 Lacs,"Single (includes divorced/ widowed), no kids ",,,"Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant"
938,09-10-22 20:21,09-10-22 20:34,R_2w14zF8vbyd7JqY,,beacuse godrej is bestcompany in large wlwtronic products there are good lnowlwdgeble products manufacture,0.004976262,0.102027893,0.892995834,  ,,,0.239502162,0.528188825,0.232308999,  ,,They are nake good very products in this market capvity,0.239502162,0.528188825,0.232308999,  ,,,0.239502162,0.528188825,0.232308999,  ,Kolkata,41-45,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Personal computer/ Laptop,Air Conditioner",Executive-Middle/ Senior management,Above 35 Lacs,"Married, with kid(s)",Below 10 years old,,Executive-Middle/ Senior management
939,09-10-22 20:17,09-10-22 20:35,R_31uU129H9sGdmuz,,It is very trusted barad. And durable.,0.006965563,0.235943347,0.757091105,  ,,,0.239502162,0.528188825,0.232308999,  ,,It's a very trusted brand. And durable.,0.239502162,0.528188825,0.232308999,  ,,,0.239502162,0.528188825,0.232308999,  ,New Delhi NCR,31-35,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,5-10 Lacs,"Married, with kid(s)",Below 10 years old,,Executive-Middle/ Senior management
940,09-10-22 20:25,09-10-22 20:35,R_2VlRU2HbSFTBMOH,,,0.239502162,0.528188825,0.232308999,  ,,It is very good in terms of design and features.,0.001529938,0.013491471,0.984978616,  ,,,0.001529938,0.013491471,0.984978616,  ,,Security is very good,0.001529938,0.013491471,0.984978616,  ,Bangalore,31-35,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Air Conditioner",Executive-Middle/ Senior management,Below 5 Lacs,"Married, with kid(s)",Below 10 years old,,Executive-Middle/ Senior management
941,09-10-22 20:30,09-10-22 20:35,R_2tJ5FtOdaMEcg1S,,,0.239502162,0.528188825,0.232308999,  ,,,0.239502162,0.528188825,0.232308999,  ,,,0.239502162,0.528188825,0.232308999,  ,,,0.239502162,0.528188825,0.232308999,  ,Kolkata,26-30,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,10-15 Lacs,"Married, with kid(s)",Below 10 years old,,Executive-Middle/ Senior management
